MessageID,MessageType,MessageBody,Timestamp
"597","recieved","im thinkin of gettin a law degree btw","1322368951"
"2297","recieved","definitely haha","1343187358"
"1192","recieved","173 lecture is kinda pointless tho","1328032951"
"3006","sent","grab a table with arrows and shit","1379997904"
"1447","sent","5 is harder to prove, its just tedius","1329289606"
"2362","sent","i got linear algebra tomorrow","1352969539"
"3088","recieved","yo you got any solutions to old 225 exams?","1380426265"
"2298","recieved","btw dude","1343187364"
"2043","sent","man its cool though, dinner was over the top like none other","1336285826"
"253","recieved","dammmnnn dude","1313516074"
"2021","sent","lol no, my friend took me out yesterday after 290 exam","1336250282"
"2985","sent","you won't see any lag in JQuery, trust me","1379996839"
"3089","recieved","wht up bro","1380783537"
"3007","sent","it was like ""is it sorted? idk...""","1379997924"
"1193","sent","not like 173 is important","1328032952"
"1448","sent","but then again, i like this shit, so saying its tedius from my standpoint probably means its a bitch","1329289625"
"1788","recieved","jutro i go to nu","1331191409"
"2044","sent","imma head to bed man, go think of shit lol","1336285833"
"2363","sent","don't know shit","1352969541"
"598","sent","lol wth","1322368974"
"3008","recieved","yeah i know what you mean","1379997933"
"2299","recieved","it looks like my business might take off a bit","1343187377"
"2022","recieved","Nice nice. I'm trying to get ready for Cs","1336250311"
"254","recieved","must have been fun...","1313516079"
"1789","sent","lol wtf where the hell did you learn jutro?","1331191463"
"1194","recieved","they don't actually present material","1328032956"
"1449","recieved","k","1329289685"
"599","sent","you wanna do patent law?","1322368980"
"2045","recieved","hhaaha ight. pce","1336285851"
"2300","recieved","nothing crazy, but more than minimum wage haha","1343187387"
"1790","recieved","i liike polish ntennis gilr","1331191487"
"3090","sent","Chillin","1380783547"
"255","recieved","did i ever tell you what happened to me the weekend before finals week?","1313516090"
"1195","sent","exactly","1328032964"
"2046","sent","peace","1336285895"
"2023","sent","doit","1336250321"
"600","recieved","non idea what type of law","1322368988"
"2986","sent","i handled literally thousands of data entries","1379996851"
"2365","sent","haha yeee","1352969556"
"3009","recieved","i'd have to implement that myself tho","1379997937"
"2364","recieved","dude totlly sucks","1352969548"
"3091","sent","Just got bassnectar tix","1380783566"
"2301","recieved","that's why i'm asking, because if it does work out and i wanna expand i'll need someone","1343187410"
"256","sent","lol what happened?","1313516171"
"1450","sent","finished about 2/3rds of 290, not gonna finish 173 :D","1329324558"
"1196","sent","i rather rejuvenate, and be productive later","1328032977"
"1791","recieved","jutro-=manana","1331191500"
"2047","recieved","hope your birthday went well man","1336325570"
"601","recieved","maybe","1322368989"
"3092","recieved","cool cool","1380783602"
"1451","recieved","lol isn't it due at 3?","1329324572"
"2024","recieved","http://www.youtube.com/watch?v=E1xCApv51Yk","1336253726"
"2366","sent","whered u go?","1352969559"
"2025","recieved","idk why that's fucking hilarious","1336253731"
"1792","sent","lolz get on that nigguh!","1331191519"
"3011","sent","sorry, i'm really adamant about this","1379997955"
"1197","recieved","well 210 is important","1328033005"
"2987","recieved","http://benchstats.com/demo/team.html","1379996879"
"2048","recieved","sup dood","1336709562"
"3093","recieved","i can't sleep haha","1380783610"
"602","sent","for patent law, an engineering degree is required","1322369014"
"3010","sent","or, grab a jquery table :D","1379997951"
"1452","sent","oh i was supposed to say ""now gonna finish""","1329324675"
"257","sent","(it was 96% btw, lmaoooo)","1313516290"
"2026","sent","its only funny cuz hes black","1336253869"
"2367","recieved","everywhere man","1352969564"
"1198","sent","ehh, i get mroe from reading the book","1328033059"
"2988","recieved","don't explore that demo site much","1379996883"
"1793","recieved","9'ha","1331191524"
"2049","sent","nm studying thermal ","1336709588"
"2303","sent","i've learned not to take any opportunity for granted","1343187797"
"2989","recieved","lots of work to be done","1379996886"
"1453","recieved","ah ight. class time for me tho.","1329324689"
"3094","recieved","dude i am so dumb","1380900169"
"603","recieved","yeah im aware","1322369022"
"3012","sent","but JQuery has so much shit done for you already","1379997966"
"2027","sent","LOL","1336253871"
"258","recieved","HOLY CRAP DUDE","1313516322"
"2991","sent","only sorts desc bro.... cmon now","1379996961"
"2302","sent","for sure man, i'll take a look at some php  dev after monday and see if it's something that interests me","1343187760"
"1199","recieved","gotta do both man","1328033070"
"2368","recieved","there's a pro tennis tournament in town","1352969571"
"3013","recieved","if you sit down with me and show me how to use em","1379998054"
"1794","recieved","im no god","1331191527"
"2304","recieved","i think you'll like it","1343187805"
"259","recieved","stop that haha","1313516324"
"3095","recieved","like literally an idiot","1380900176"
"1454","recieved","pce","1329324690"
"2990","recieved","but check out that fine sort.","1379996890"
"604","sent","so itll utilize your skills","1322369022"
"2992","sent","use a jquery table!","1379996965"
"2050","sent","hbu?","1336709589"
"1200","recieved","nigguh im scrweed","1328071311"
"2028","recieved","lol RRAAACIST","1336254331"
"3014","recieved","i'm game","1379998055"
"2369","recieved","been drinking with those guys","1352969574"
"3096","sent","?","1380900361"
"1795","recieved","gooooooooooood","1331191530"
"260","sent","lol, never again, unless im at a wedding of course","1313516348"
"605","sent","cool cool","1322369028"
"2305","recieved","learn about how servers work and html and php and all that gravy","1343187814"
"1455","recieved","did u do the 173 quiz?","1329379803"
"1796","recieved","bed","1331191537"
"1201","sent","im finishing 210 wanna come?","1328128759"
"2051","recieved","same here man","1336709598"
"3015","recieved","but i'm not gonna take the time to try and cross that gap alone","1379998065"
"2029","recieved","that was some funny shit tho","1336254341"
"3097","recieved","had interview today","1380900395"
"2306","sent","you're working with a lot of data right?","1343187849"
"2993","recieved","DESC is all you care about","1379997009"
"261","recieved","lol well of course","1313516562"
"606","recieved","its reall well payed to since not a lot of ppl do it","1322369030"
"1456","sent","hell naw nigguh","1329379817"
"1797","recieved","night","1331191539"
"1202","recieved","Class broski","1328128793"
"2052","recieved","i just don't care anymore tho haha","1336709608"
"2307","recieved","yeup","1343187923"
"2994","sent","lol, maybe","1379997256"
"3016","recieved","just don't have el tiempo","1379998069"
"2030","recieved","dudde im so gay.","1336285566"
"1798","sent","lol yeah go to sleep","1331191543"
"2053","sent","lolz samesies","1336709638"
"262","recieved","for me it was, baileys, uv blue, and mocha frap","1313516593"
"3098","recieved","had hard time answering CS question. i did get through it tho.","1380900403"
"1457","sent","im chillin :)","1329379821"
"2031","sent","why wth?","1336285634"
"3017","recieved","i don't go to actually implement till winter break","1379998080"
"2995","sent","it's just not an intuitive from a ui standpoint","1379997270"
"2308","sent","god i hate sql ","1343187937"
"1203","sent","put in work","1328128872"
"2371","recieved","forsure","1352969710"
"2370","sent","aww yeah nice nice","1352969579"
"3099","recieved","i was shaky as fuck","1380900406"
"1799","sent","peace","1331191544"
"607","sent","yeah","1322369053"
"2054","recieved","haha wanna grab some food?","1336709674"
"1204","recieved","yooo niggguh","1328512123"
"1458","recieved","ffffuuuu","1329379834"
"2032","recieved","i like a girl too much.","1336285643"
"608","sent","plus it would make starting a design firm a hell of a lot easier","1322369067"
"2373","sent","lol i'll let you know if i hear about some","1352969730"
"263","recieved","dude. the cops took me home that night","1313516598"
"2309","sent","lol","1343187939"
"3100","sent","Lool don't sweat it niggy","1380900484"
"2055","sent","i just ate lai lai wok, otherwise i would lol","1336709735"
"1205","sent","yo whats poppin nig noppin","1328512212"
"3018","sent","fsho man, any time after thursday night","1379998103"
"1459","recieved","im drunk","1329379836"
"2033","sent","hahahah rod, youre crushin hard as hell man","1336285693"
"2374","recieved","damn no luck eh?","1352969742"
"2997","sent","and use a jquery table","1379997298"
"609","recieved","yeah def. i kinda wanna do the innovation side of things on my own","1322369091"
"264","sent","oooooooooo shit niggy","1313516652"
"2996","sent","disable the category link when it's sorted lol","1379997285"
"2310","recieved","if you go to facebook, there'd be a lot of stuff there you'll learn i could use :D","1343187941"
"3101","recieved","it was for the Goldman job","1380900500"
"2056","sent","brb","1336709736"
"3019","sent","473 midtem :/","1379998107"
"1206","recieved","just coding a bit. you?","1328512220"
"2034","sent","you gotta ask her out legit","1336285698"
"1460","sent","lol wtf we drinkin tomo!","1329379846"
"2375","sent","nope","1352969747"
"2998","sent","they even have search brooo","1379997305"
"3102","recieved","ugh. i'm super-sweating it man","1380900507"
"265","sent","any tickets/trouble?","1313516655"
"2311","recieved","and you won't deal with SQL if you worked with me","1343187948"
"610","recieved","so something like that could be real good","1322369096"
"2057","recieved","k","1336709849"
"3020","recieved","oh anytime this semester is good with me haha","1379998208"
"1207","sent","giving up on 290 and going to bed, ill wake up tomorrow with a fresh mind lol","1328512263"
"2035","sent","or at least to dinner, or something","1336285731"
"266","recieved","nope","1313516660"
"2376","sent","i havn't been lookin, too busy learnin/ with the girl","1352969756"
"2999","recieved","mememememe","1379997765"
"1461","sent","/friday","1329379852"
"1801","recieved","i am im just tired","1331524719"
"611","sent","yeah, thats the best part of engineering i think","1322369121"
"3103","recieved","goin to reflections projections?","1381181055"
"2036","sent","lol","1336285733"
"1208","recieved","haha nice man","1328512279"
"3000","recieved","haha","1379997765"
"3021","recieved","dude i'd love to have you on the benchstats team if you think you could add value","1379998219"
